uid,total_interaction,active_days,user_lifetime_days,avg_rating,rating_std,category_div,unique_app,churn
eLg5yCNLQVLBpSqT,5,5,1022,3.8,1.3038404810405297,4,5,1
eLjzBblpNROiHQrp,38,38,1889,3.1052631578947367,1.48486915765758,25,37,0
eLlxqoLBw3eIPnVn,6,6,2257,2.8333333333333335,1.329160135825126,6,6,1
eLtCmsUae6vDQBbP,10,9,1931,3.3,1.567021236472421,9,10,0
eMJ62WX9cgYluTYC,24,24,2281,3.5833333333333335,1.7672544824662635,18,24,0
eMQBIktRtAacV1kQ,15,14,1829,3.1333333333333333,1.7674302033770737,12,15,1
eMTMf8eh7hRjagN7,78,77,2364,3.576923076923077,1.428096824259665,34,78,0
eMnBBecsUV38D2Uv,5,5,275,3.8,1.7888543819998317,5,5,1
eMrI5VWjBVhlxUKD,6,6,1408,3.1666666666666665,1.1690451944500122,5,6,1
eN0laAU3p0mSRKjL,5,5,572,4.6,0.5477225575051663,2,5,1
eN50iZEsYOvh2EOD,9,9,2293,4.0,1.4142135623730951,8,9,1
eN9Z58N7vVaUrRUV,7,7,2517,4.428571428571429,0.786795792469443,7,7,1
eNOeuMMxRq04fFBF,9,9,1755,3.4444444444444446,1.740051084818425,8,9,1
eNVacinnAUfzcevM,19,19,3352,2.5789473684210527,1.7099639201419234,13,19,0
eNZHEHvlrQ1GwfKW,6,6,435,3.0,1.8973665961010275,5,6,1
eNciDVbiHsbHsAJn,6,6,852,1.8333333333333333,1.329160135825126,6,6,1
eNlpU99XprvpFoMD,49,48,1622,2.979591836734694,1.651890279830546,24,49,0
eNnPyP6jw4XXGkK1,6,6,316,4.0,1.673320053068151,5,6,1
eNttTnUarsAKSLwI,6,6,535,3.8333333333333335,1.602081978759722,6,6,1
eOBZjUYOqgfodocm,5,5,811,3.2,2.04939015319192,4,5,1
eOMNvPgvsoQcfDTZ,51,50,3157,3.0588235294117645,1.6782343663014694,27,50,0
eONu5puLr3HDHdN2,6,6,2343,3.8333333333333335,1.4719601443879744,5,6,0
eORGdNFNcqDE6JVm,10,10,1881,2.9,1.8529256146249728,7,10,0
eOW2bQfNo4m1AJQq,48,47,2136,3.3125,1.4609272776693227,27,48,0
eOd7BlNQiEheIeKJ,9,9,2254,3.4444444444444446,1.4240006242195884,9,9,0
eOdus6NTHeNns7om,6,6,1089,3.8333333333333335,1.602081978759722,4,6,1
eOgrAEDTzg4VvGPc,6,6,1934,3.0,2.1908902300206643,6,6,0
eOyhyx6KaCa8o8Wl,172,157,2548,3.447674418604651,1.545658075878653,41,168,0
ePRGZWs15uxmpwHY,6,6,974,3.5,1.6431676725154984,6,6,1
ePaVZLvCWzyTxDLX,84,82,2353,3.107142857142857,1.5368396389121075,31,83,0
ePhG7NcE2Lp6dhbJ,6,6,1088,3.3333333333333335,1.505545305418162,4,6,1
ePtHmmluYC4KXRNG,8,8,678,2.25,1.5811388300841898,8,8,1
ePy1hEgOczlpOtFB,5,5,467,3.6,1.6733200530681511,5,5,1
ePzmxvWUkQrxcYFN,7,7,1702,3.142857142857143,1.6761634196950514,5,7,0
eQDMWW5JHzv9CFWU,128,117,2701,3.2265625,1.5380468427688347,36,126,0
eQFk8RbzTMbZB0vp,5,5,464,4.0,1.7320508075688772,5,5,1
eQd48bWLwFUB0PR9,18,18,2791,3.2222222222222223,1.555088632070459,15,18,0
eQg9e69sHmKfP96i,8,8,1283,2.75,1.7525491637693282,7,8,0
eQswlgYGpgRqHaQ0,70,67,1865,3.585714285714286,1.508361786675566,29,70,0
eQuc8WZDhk69WjK0,7,7,727,4.142857142857143,1.0690449676496976,7,7,1
eQxjd5fSinZnNwRG,7,7,987,3.857142857142857,1.6761634196950514,6,7,1
eQzGfHjQAe21nYip,5,5,1196,3.2,1.788854381999832,4,5,0
eR2JUIop35BWIxmj,6,6,615,2.0,1.5491933384829668,6,6,1
eR36HS8RfkQi8Mhv,32,31,1994,3.0,1.6655910507645917,24,32,1
eR5jQzzfIJoANkgj,7,7,1010,2.7142857142857144,1.7043362064926935,5,7,1
eRFJveroJig4WU8m,8,8,979,3.5,1.4142135623730951,8,8,0
eRFpmO1P8SsWKmHk,91,88,1884,3.3846153846153846,1.503841235482809,35,90,0
eRYhjH9Wu7F9VqMX,51,47,2604,3.1372549019607843,1.7206929748579465,27,51,0
eRb4UxqabQWFzlxK,6,6,2186,4.0,0.8944271909999159,6,6,1
eRh1gtjWOcDyEWhx,11,11,1615,2.272727272727273,1.4893561757289013,10,11,1
eRmKFc3x5UTghrEn,17,16,1557,3.0588235294117645,1.784327192364608,14,17,1
eRnHkxljRdgwPvgT,41,41,2291,3.5121951219512195,1.5349584883558285,28,41,0
eS0Aje4jNfuruSkZ,8,8,976,3.75,1.4880476182856899,5,8,0
eS48HUJ0CHINY19T,38,38,2123,3.3684210526315788,1.6344443246423594,26,38,0
eS7Lyu85PCuecu4m,188,172,3340,3.3446601941747574,1.5214388668073906,40,185,0
eSBs7UB60f68AKh7,5,5,1899,3.6,1.6733200530681511,4,5,1
eSC0fu9Wy3T3Kw1Y,5,5,2916,3.0,1.5811388300841898,5,5,1
eSC2gohX0p63Rbg7,58,57,2759,3.7241379310344827,1.4724737920793551,27,57,0
eSCQUyKMNj1Jo19P,9,9,1141,4.222222222222222,1.3017082793177757,8,9,1
eSIrOTVrYmJQdvd8,6,6,408,2.3333333333333335,1.2110601416389966,5,6,1
eSMtr8ssNyuSpF0C,5,5,1651,2.8,1.7888543819998317,4,5,1
eSOEIjFUOesJH2oB,5,5,630,3.2,2.04939015319192,4,5,1
eSY8OYHnhvwtnoMO,6,6,439,4.0,1.5491933384829668,6,6,1
eSncGuG0fYCyonat,63,60,3107,3.3333333333333335,1.534548373195651,28,63,0
eSrhjhOtZTJ1B7P0,52,50,3171,3.576923076923077,1.4190048134638178,24,51,0
eT9bRUmmVF6RhsAi,14,14,2224,3.857142857142857,1.292412345317728,9,14,0
eTGBOERyPQXmP5c8,5,5,2469,3.6,1.3416407864998738,4,5,1
eTIYNZkRmIsUlwI2,5,5,756,2.8,1.7888543819998317,4,5,0
eTR79ohGqkOEtGvS,5,5,2181,2.6,1.816590212458495,5,5,0
eTUUvYUDTCjY7Hup,78,73,2449,3.269230769230769,1.6170606404476968,33,78,0
eTczj23dkrO4Ozz0,156,145,3036,3.141025641025641,1.5961595762600567,41,155,0
eTeB8fNJDcMpNtRw,5,5,3324,2.8,1.4832396974191326,5,5,1
eTqKNr8Km6cx8ygY,184,172,3158,3.385869565217391,1.4440442239068432,42,180,0
eTtKyqFR6QVNxLOe,5,5,2005,2.4,1.9493588689617927,5,5,0
eUFKMvaWj0sVOjSM,6,6,1958,3.8333333333333335,1.602081978759722,6,6,0
eUQTNLybV95m1glM,12,12,2019,3.5,1.6236882817719775,10,12,0
eUUDfaHDn1iiWFzu,7,7,2568,3.142857142857143,1.7728105208558367,5,7,1
eUVdUq32slrh5T96,6,6,790,3.5,1.6431676725154984,5,6,0
eUeJE2lzVtuTrLpW,6,6,1308,3.5,1.6431676725154984,6,6,1
eUfvv0XGfKgV2cIl,6,6,2286,3.0,1.8973665961010278,6,6,0
eUimNWo5Hoani2WO,31,30,1596,3.064516129032258,1.5261167249147478,20,31,0
eUuLJKXCH4ymx9a8,5,5,1070,2.2,1.6431676725154984,5,5,0
eUxw4wfJCLTPjWSY,9,9,761,3.7777777777777777,1.3017082793177759,7,9,1
eV5cX1qM3D4dUxcZ,11,11,2651,3.727272727272727,1.618079669911781,10,11,0
eVNTSMiUQL5sB3Rf,165,149,2934,3.327272727272727,1.4822676939843602,41,163,0
eVNdDqaKbYVoLH5E,45,44,3001,2.8666666666666667,1.6596823354321317,26,45,0
eVZKffTASRTIKqzM,163,148,3029,3.098159509202454,1.4749543785636907,39,161,0
eVgRcW6Vqkpui8OD,7,7,2022,3.5714285714285716,1.3972762620115438,6,7,1
eVgo7EYy9D51qdzu,6,6,755,2.8333333333333335,2.041241452319315,5,6,1
eVmD9auw7BC4tW0U,6,6,2640,3.3333333333333335,1.96638416050035,6,6,0
eVpbPSw1X1Na5r7n,9,9,1699,2.888888888888889,1.536590742882148,6,9,1
eVshwgcp6B40Qo87,8,8,1493,3.875,1.5526475085202969,7,8,1
eW0ywRiRGFB3P3jw,6,6,1559,4.333333333333333,1.2110601416389968,5,6,1
eW3ToA73xB1711Al,180,155,3390,3.111111111111111,1.6200175490079516,39,177,0
eWF58YePU4fitcYH,6,6,1500,3.3333333333333335,1.505545305418162,4,6,1
eWNWeCYn456wCW5H,24,23,2149,3.375,1.7147062113681013,19,24,0
eWNYxF4aG13e1KYA,6,6,823,3.1666666666666665,1.4719601443879746,6,6,1
eWQJ3dJa7RrOtIgN,7,7,2003,3.4285714285714284,1.2724180205607036,7,7,1
eWT2E01dVosUwASX,6,6,1038,2.8333333333333335,2.041241452319315,6,6,0
eWaACV4QwGX37Ej4,5,5,1189,4.0,1.4142135623730951,5,5,1
eWdFtzkHV5LJjNIe,7,7,1588,3.5714285714285716,1.1338934190276817,6,7,1
eWpJQZSDxlOjNtLb,123,113,3263,3.1707317073170733,1.633197191637706,37,121,0
eWrbKuZ047XbDtUp,62,60,2662,3.096774193548387,1.5650870967159356,29,62,0
eWtPslAoO5SOhKlq,8,8,1179,2.875,1.807721533549109,6,7,0
eX3DPxOleoRD7Q2V,5,4,1010,3.2,2.04939015319192,5,5,0
eXRmvzuUFwSKRq3t,5,5,443,3.8,1.7888543819998317,5,5,1
eXTI7gFGAGb61NyY,91,89,2944,3.5384615384615383,1.4244507113480018,36,91,0
eXkWc4EMEvsI6qGS,6,6,1915,3.8333333333333335,1.602081978759722,6,6,1
eXsjckOuYEpH8VLq,24,23,1239,3.4166666666666665,1.442120017518492,16,24,1
eXypPZeO36kXbL2G,27,27,1711,2.888888888888889,1.4500221041639685,18,27,0
eY15eusjpBlJAsHK,7,7,2184,3.0,2.0,7,7,1
eYIwvPl4GjuHLC1H,11,11,3056,2.727272727272727,1.618079669911781,9,11,0
eYOVsrfJsFRlaKvL,7,7,977,3.7142857142857144,1.6035674514745462,7,7,1
eYpJiKS4II9ylD6k,9,9,2212,3.2222222222222223,1.5634719199411433,9,9,0
eYrn4fdu80W7xyjH,7,7,850,3.0,1.5275252316519465,5,7,0
eYuGosb8ctadolGP,5,5,563,4.0,1.224744871391589,5,5,1
eYyH51eL8424j1Vy,36,34,2338,2.9166666666666665,1.5376233980678473,23,36,0
eZDjcMAAGFh5g7ya,6,6,854,3.8333333333333335,1.602081978759722,6,6,0
eZH0M8Uw99eKWC9l,8,8,1150,4.0,1.6035674514745462,8,8,0
eZONkrmWjJ3RXcK4,34,32,2328,3.1176470588235294,1.7014201889999254,20,34,0
eZP3XcIUxT2AQRkO,15,15,1617,3.466666666666667,1.3557637102737474,11,15,0
eZUZRCsQkt4G0cgW,8,8,1472,3.125,1.7268882005337973,7,8,0
eZelwC1yxeiR9ZCM,6,6,3208,3.8333333333333335,0.983192080250175,5,6,1
eZlO2mX4iAOhaI4u,12,12,2390,3.6666666666666665,1.556997888323046,8,12,1
eZm1OGo6nOa15cwY,25,25,2619,2.96,1.567375726067833,19,25,0
eZpBglpozKcnRou1,11,11,932,2.909090909090909,1.868397465987655,11,11,0
eaTRg30mImgF6M2B,7,7,559,3.5714285714285716,1.8126539343499315,5,7,0
eaYGr3PFVJG2wwxu,59,57,2622,3.2203389830508473,1.486349341799536,30,58,0
eaeha891tR0MUtr3,7,7,1264,2.857142857142857,1.3451854182690985,6,7,0
eakEExkDNgZ8eFuU,6,6,1715,3.3333333333333335,1.632993161855452,6,6,0
eanlebrqH5EW0maQ,38,37,2712,3.289473684210526,1.6588484240229298,21,38,0
eb1sWGoVvKamLRbq,7,7,461,2.857142857142857,1.864454471471609,6,7,0
eb2udO0qwnWPVaaf,6,6,740,3.0,1.5491933384829668,6,6,0
ebAvjiq8Vhn1Bf9y,62,59,3141,3.1129032258064515,1.6704258680483732,29,62,0
ebUtkw3F1SeO1Vma,55,54,2583,3.1454545454545455,1.5565653288235684,29,54,0
ebc2VVKwMMbpuspz,97,90,2975,3.2577319587628866,1.466844334755907,34,97,0
ebkcUblThuQ7epTE,6,6,2683,3.1666666666666665,1.4719601443879746,4,6,1
ebmRScDutS75IpqI,6,6,1001,3.3333333333333335,1.632993161855452,5,6,1
ebrdmebGSB4W44Wg,5,5,1338,3.4,1.51657508881031,4,5,1
ebsxfWRADNwFCnX8,22,21,2883,3.227272727272727,1.6883866117241486,15,22,0
ec4WaSnd5oooJv1i,5,5,383,1.6,1.3416407864998738,5,5,0
ec5Y5ldnmxaQ94Nx,55,54,2166,3.6,1.5468007604706537,27,55,0
ecHQbdgNvKuh0F5u,20,20,2162,3.65,1.5652475842498526,14,19,0
ecMtBoFyTIt5xa61,51,51,2400,3.2745098039215685,1.5241841276243369,25,50,0
ecRdj96U9wDdoopS,6,6,2205,2.8333333333333335,0.983192080250175,6,6,1
ecZcn90Zq2EjKdue,5,5,1828,2.2,1.3038404810405297,5,5,1
ecaP4D7nh4K2DhjZ,5,5,1202,3.4,1.140175425099138,5,5,1
ecfChC33tJd9lwfG,73,71,2175,3.095890410958904,1.5737815706977523,35,73,0
eclHgIa91zegnlO0,5,5,959,3.2,1.3038404810405297,5,5,1
ecoAQxIQwSEhQkli,5,5,610,4.6,0.8944271909999159,5,5,1
ecsM6oVjY3fnBsUp,7,7,804,3.5714285714285716,1.3972762620115435,7,7,1
ecvj9bB9infJaBGn,23,23,1517,3.782608695652174,1.4446302370292303,16,23,0
ed4DHHMJqIfwEpY7,135,128,2973,3.422222222222222,1.5281764895078638,38,135,0
edFxVuNb8Gz4beaM,5,5,1278,2.8,1.7888543819998317,5,5,1
edGK2fJuAIdAb3A1,5,5,1821,2.4,1.3416407864998738,5,5,1
edGRQwMPkp2CsiJM,77,75,2358,3.3506493506493507,1.4935495848043712,36,77,0
edUJFLj8m94JsONj,36,35,1935,3.2222222222222223,1.569551548529727,22,36,0
edUKoDUYgiHnH0n1,9,9,1810,4.111111111111111,1.3642254619787415,9,9,1
edkNEVl5eLuCTQD2,52,51,3217,3.1346153846153846,1.5596486048911995,28,52,0
edkSpz4sXZiU13ZM,8,8,749,3.5,1.6903085094570334,6,8,0
edtiZxuBlmzLuueh,7,7,786,3.5714285714285716,1.9023794624226837,7,7,0
ee4f95Ipj2mtIPri,5,4,604,3.2,1.7888543819998317,5,5,0
eeIPcAJVcuszt6jP,28,28,2061,3.8214285714285716,1.540888907202146,19,28,0
eeKa5bQEmRC3rtrW,11,11,2680,3.8181818181818183,1.4012980994907416,8,11,0
eeSu5gSF3htFhlrs,6,6,2099,2.6666666666666665,1.505545305418162,6,6,1
eehg66cY6bJhlHfl,6,6,1950,2.0,0.8944271909999159,6,6,1
eemNRfE6XbepkOtP,34,33,1589,3.764705882352941,1.3719886811400708,21,34,0
eetAgC6YoK89gSI3,9,9,1173,3.2222222222222223,2.1081851067789197,8,9,0
ef8NwEG4sl10NMiz,5,5,1101,3.4,1.816590212458495,5,5,1
ef8t0AaSwlsoX9EC,5,5,863,3.6,1.6733200530681511,5,5,0
efC61BDG3JnrvpcR,10,10,2135,3.4,1.776388345929897,9,10,0
efCDBBfYphXu2pZQ,9,9,1634,3.2222222222222223,1.6414763002993509,8,9,1
efSdhUau7Zwy7kA7,6,6,671,3.5,1.6431676725154984,5,6,0
efgLzMxjbADmBI3c,40,39,2885,3.225,1.4933613779417911,21,40,0
efjF3VllVIxoZjXv,6,6,2211,3.0,1.8973665961010275,6,6,0
efl3UtznCqiitiw8,5,5,1704,2.8,1.6431676725154984,5,5,1
efuLImhi0dHTxjLV,32,32,2545,3.21875,1.6604386322935585,23,32,0
eg2qycOfradduOMG,6,6,870,4.0,1.2649110640673518,6,6,1
eg7em76TAVr3mAdh,11,11,2354,4.181818181818182,1.0787197799411874,10,11,0
egCxsvxDOrB1c6Bn,6,6,471,3.0,1.6733200530681511,6,6,0
egFgSgrkIzGNetHi,6,6,1039,2.0,1.0954451150103321,5,6,1
egFze3wi1PCj6xXJ,5,5,868,3.2,1.4832396974191326,5,5,1
egYUYe9CqFhmm7b6,6,6,1820,3.1666666666666665,2.041241452319315,6,6,1
egaNozEgWZap00Qk,6,6,1056,2.1666666666666665,1.834847859269718,6,6,1
eghAirTVyNbpPVzJ,6,6,434,4.166666666666667,1.1690451944500122,6,6,0
egixZj14HPibAEkh,13,13,3206,3.4615384615384617,1.5607361839521232,7,13,0
egjyWmzWvEfWCHRQ,6,6,1976,2.1666666666666665,1.834847859269718,4,6,1
eglZSQFQcTo9VQX0,8,8,2233,2.5,1.1952286093343936,7,8,0
egn023B8HQkqYbWk,84,78,2951,3.0714285714285716,1.5192397772769726,31,84,0
egw5nAnWh0I6Hrim,5,5,955,4.0,1.7320508075688772,5,5,1
egxzGnk33VO0JJaS,29,29,1348,3.206896551724138,1.5207918601088708,16,29,1
eh39x1OSCaSUCM3k,104,99,2985,3.1923076923076925,1.4948255285206205,34,101,0
ehdYy3ZHFoE0a9BE,15,15,2132,3.933333333333333,1.3345232785352157,10,15,0
ehkBlwnvnMsBEC64,5,5,828,4.0,1.7320508075688772,5,5,0
ehmEQILVlpyKEZaY,7,7,2619,2.7142857142857144,1.3801311186847085,7,7,1
ehsV92doHA3FJLOc,6,6,875,3.0,1.8973665961010275,6,6,1
ehwRqM9tnVeHaMSG,6,6,864,3.8333333333333335,1.4719601443879744,6,6,0
ehxfn9oSNC2HZVcX,9,9,1222,3.2222222222222223,1.563471919941143,9,9,0
ehzMPjG9ekCOMuIz,6,6,802,3.3333333333333335,1.505545305418162,6,6,1
ei4mlGk0bPaQQoC3,10,10,1131,3.9,1.449137674618944,6,10,0
ei5jYYvjvrJtiDo6,140,132,3322,3.4357142857142855,1.5087786965589531,40,137,0
ei5xag8iNNShh4OW,97,95,1915,3.4123711340206184,1.637786726293977,35,92,0
eiECrG9u6cSpq6Iy,16,16,1147,3.0625,1.7308475765743596,11,16,0
eiHRqH255QPd1BF7,8,8,2123,2.75,1.6690459207925603,7,8,0
eiJgFsPGQmohpO2c,5,5,661,3.2,1.7888543819998317,5,5,1
eiPCGJ9tn0NbK8eX,7,7,2373,4.142857142857143,1.2149857925879117,6,7,1
eiTUiI7paJ3iNCuM,5,5,1030,2.8,0.8366600265340756,4,5,1
eieHKVCisMO0FNIr,156,148,2871,3.326923076923077,1.5119458154588,41,155,0
eik9URYsGQXSjm7d,51,49,2459,3.196078431372549,1.6373100847809772,28,51,0
eil95RpVNBpaBiGe,54,52,2688,3.259259259259259,1.5922594031715185,26,54,0
eimozbrGq8rwn0np,10,10,1098,3.8,1.7511900715418265,9,10,0
eioqXgsqfqhWVrzj,9,9,876,1.3333333333333333,0.7071067811865476,9,9,1
eipwL8SrakGJtJV8,7,7,649,2.2857142857142856,1.6035674514745464,6,7,1
ejA185M2TcZjLnqH,8,8,1266,3.5,1.1952286093343936,8,8,0
ejJx6HczdJKKYsW0,44,43,2627,3.25,1.5268907455470444,25,44,0
ejM3AKEfmAl8Gcje,12,12,1163,3.5,1.6236882817719773,10,12,1
ejTrgUtaWcnMfq0l,6,6,922,3.8333333333333335,1.602081978759722,6,6,1
ejX9k8A6nnvQK6Ds,9,9,1042,3.6666666666666665,1.6583123951777,8,9,1
ejnshI5UFkAewGER,6,6,255,4.333333333333333,0.8164965809277261,5,6,0
ek0IJVCHyvGko8Qx,25,24,1268,3.52,1.5033296378372907,15,25,0
ek5T8VxKW429Z1Tn,107,101,3075,3.4018691588785046,1.5471203505046116,36,107,0
ekArdXLbNLHMHV0N,13,13,3125,3.3076923076923075,1.702185623672077,11,13,0
ekM29FxA2ihu69PS,11,11,2562,4.363636363636363,0.9244162777371754,9,11,0
ekRUVSu0VNBIBWqs,12,12,1735,3.0833333333333335,1.4433756729740643,10,12,0
ekZhD8c2ULERV5SR,7,7,2262,2.7142857142857144,1.3801311186847083,6,7,1
ekaJ7MXoVqVj0JtR,6,6,1448,3.3333333333333335,1.632993161855452,6,6,0
ekbHokjUcCbS8a7j,12,12,1185,3.5,1.5666989036012806,10,12,1
ekbiVqWBcXJJhFlR,32,32,2697,3.5625,1.50134348437142,25,32,0
ekiO6dWsMYOuyR7p,8,7,2787,3.125,1.6420805617960927,7,8,0
ekinD5yK66DtmFOi,45,45,2386,3.111111111111111,1.5986105077709067,24,45,0
ekj7C5Ule7VEVll6,122,119,2995,3.3442622950819674,1.5469003493965874,39,121,0
ekoUfJLnbZUUSHbu,6,6,827,3.6666666666666665,2.0655911179772892,6,6,1
ekwEccGaadgUBhdu,6,6,1046,3.0,1.7888543819998317,6,6,1
ekybA7kYToQdm43y,19,19,1241,3.3684210526315788,1.382852378872881,14,19,1
el3vRuDiyYTmkUYR,92,92,3315,3.391304347826087,1.4895719699320549,33,91,0
elMA9KMAHRFwQLJc,132,119,2886,3.340909090909091,1.5275063021548656,39,130,0
elQbBb15jxlpGHwz,7,7,911,3.2857142857142856,1.1126972805283735,7,7,1
elSBgIGkKMT00Sti,17,17,2070,3.588235294117647,1.4602578338007541,13,17,0
elZq0nQVJw3TaRBP,5,5,2097,3.4,0.5477225575051661,5,5,1
elcxsoNqJZWzhdQk,94,93,3017,3.3085106382978724,1.4884978048150999,32,94,0
ellFrYKV0IXdKI9w,7,7,1138,3.5714285714285716,1.2724180205607034,7,7,1
elnReI3tgFfT76ii,23,23,2100,3.1739130434782608,1.556574733569118,18,23,0
els7aZme5ZqGt0Je,52,51,2870,3.1346153846153846,1.5214653173554549,25,52,0
emAxflZrXVbmMVZ4,104,100,2432,3.2211538461538463,1.5388605718507165,33,103,0
emQxy5949sdeo2sf,8,8,1388,3.25,1.3887301496588271,8,8,1
emWWj5AL1X72LHob,8,8,1300,3.125,1.457737973711325,8,8,1
emgyuCJ1F6PS7sXM,9,9,888,2.7777777777777777,1.3944333775567928,9,9,1
emo41YYxNLb7kAtY,7,7,875,2.857142857142857,1.3451854182690985,6,7,1
emqelMABCiGabjqU,7,7,2102,3.142857142857143,1.7728105208558367,7,7,1
emsvm7fYOq6q7QQu,5,5,1977,3.4,2.1908902300206643,4,5,0
en2jM4LmIwjrr0ZH,6,6,2100,2.1666666666666665,1.602081978759722,5,6,1
en810tQiNCSLY0yg,7,7,706,3.2857142857142856,1.7043362064926935,6,7,0
enHJLopJKKBQBioJ,10,9,2190,3.3,1.888562063228706,9,10,1
enNPWqhhdpPtlW6Z,6,6,679,3.5,1.6431676725154984,6,6,1
enV5Csvno8Y7kJ0L,55,53,3183,3.4363636363636365,1.6303105403304174,29,54,0
end5F8oHXJ0Z3TFY,6,6,852,3.1666666666666665,0.9831920802501751,5,6,1
enlwu9LblqmabViq,13,13,2837,3.769230769230769,1.4232501627054275,11,13,0
enyF6RPKB2nPM2yg,7,7,1040,2.857142857142857,1.864454471471609,5,7,1
eo027dF8ueO88BoK,7,7,2668,2.142857142857143,1.4638501094227998,6,7,1
eo282UARH3lCEiXr,8,8,1611,3.5,1.1952286093343936,5,8,0
eo6wp0c5UJHWpzwB,6,6,950,3.3333333333333335,1.8618986725025255,5,6,1
eoBDQTRh2CoScVrs,23,23,2805,3.3043478260869565,1.6358145763084644,17,23,0
eoF8PAm4hqHXuaiW,6,5,1179,1.8333333333333333,1.329160135825126,6,6,0
eoaVBL6LHbFI7tWl,5,5,1964,3.2,1.4832396974191326,5,5,1
eobpMUiE8pyaYkv0,17,17,1711,3.4705882352941178,1.4194033543545477,13,17,0
eojD0s7WXkB4s1UE,11,11,1008,4.0,1.5491933384829668,9,11,0
eokQFGlPX3Od3P3T,7,7,1519,3.142857142857143,1.7728105208558367,6,7,1
eolfS6uhYYzOyPpI,127,120,2400,3.15748031496063,1.5656288196120756,38,127,0
eoqBt6ip7f5Grnon,6,6,2091,3.6666666666666665,1.2110601416389968,6,6,1
eor01cj2P43zCRF0,11,11,583,3.272727272727273,1.8488325554743508,9,11,1
eozqRyyEFBEnxmxN,7,6,448,2.5714285714285716,1.618347187425374,7,7,0
epCH8dNVcvBXfp67,5,5,496,2.8,1.7888543819998317,5,5,0
epHvKMS0CcTTqhES,8,8,1539,3.5,1.4142135623730951,7,8,1
epOkL0JtGOLcLMNv,10,10,1241,3.3,1.7029386365926402,8,10,0
epTgVxeoI1IhytYC,11,11,2931,3.727272727272727,1.555050423035156,11,11,0
epWC5K6Db1Vdw1O1,11,11,1226,2.5454545454545454,1.8090680674665818,9,11,0
epXC5eTa1GEqSg52,44,44,1889,3.0454545454545454,1.5841444827009565,23,43,0
epbOs7GaFooE6XHt,27,27,2641,3.2222222222222223,1.6486202467362572,17,27,0
eprJPujTo4Mor966,7,7,1259,2.7142857142857144,1.4960264830861913,6,7,1
epsKhBNXwIBh1jYE,7,7,3041,2.7142857142857144,1.6035674514745464,6,7,1
eq3BvmE6tfVB3Ove,23,22,1166,3.1739130434782608,1.669299633026418,17,23,0
eq49CqleNFcIA46w,12,12,1604,3.75,1.4222261679238197,10,12,0
eq5xvygwDUPb4vB4,6,6,1577,3.3333333333333335,1.96638416050035,6,6,1
eq6oeoLd6m3AfOnS,116,109,2775,3.2672413793103448,1.5342907077904087,32,114,0
eqNqb7jX8i2EaBOZ,5,5,591,4.6,0.8944271909999159,4,5,1
eqOefpzi6vSrDG1h,5,5,1773,3.2,2.04939015319192,4,5,1
eqcUWpv2FQWZHI7f,10,10,1596,3.5,1.509230856356236,10,10,0
eqfKr2YtdevUtC8s,8,8,2325,4.125,1.1259916264596033,8,8,0
eqn9F3bZFdj11fRg,7,7,2664,2.857142857142857,1.4638501094227998,7,7,1
eqnDEqrSPt81N9SV,6,6,764,3.3333333333333335,1.632993161855452,6,6,1
eqqqG0qb6VmPeOR1,14,14,1711,3.5,1.400549342771779,13,14,0
eqsBsfWI0dheMVL2,6,6,2551,3.6666666666666665,1.7511900715418263,4,6,0
eqvInRDYNeIL9CpR,8,8,799,3.5,1.5118578920369088,6,8,1
er9fhh51xxTDVo9p,10,10,2297,3.2,1.5491933384829668,7,10,1
erEUnHTbzijwQIHn,5,5,2611,3.0,2.0,5,5,1
erIMfYD1HBfRh1hv,8,8,1381,3.5,1.0690449676496976,6,8,1
erLI9gBZaFfYO2Xh,33,33,1868,3.4242424242424243,1.6961408960914595,20,32,0
erNu7cwnrUpOc2nD,19,19,2800,3.473684210526316,1.611363158344566,12,19,0
erYR77hAfThgl6Kc,5,5,1021,3.2,1.3038404810405297,5,5,1
erckN1p1vTuQbp6c,5,5,580,3.6,1.6733200530681511,5,5,1
erfI6BYpQ1vscHYf,23,23,2660,2.9565217391304346,1.491742753522787,15,23,0
erg4qfImDg6yRBcE,5,5,803,3.8,1.3038404810405297,4,5,0
erkPH5eLQsGC2fc9,12,12,2905,3.0833333333333335,1.0836246694508318,11,12,1
erqmRZGGgtj7S2nE,20,20,2051,3.65,1.4244112357114613,13,20,0
erzT9feDDZ96sSPg,5,5,1668,4.2,1.3038404810405297,4,5,0
es2qvUa24mzChLRC,9,9,1294,3.6666666666666665,1.118033988749895,8,9,0
es3QYKTpawHlhApk,6,6,1019,3.0,1.4142135623730951,6,6,1
esDaWxuM8cjRg8kZ,181,158,2774,3.281767955801105,1.5787298591204815,41,175,0
esUUTXG4arS82yWN,170,157,3078,3.364705882352941,1.5334306884553195,38,169,0
esUcOr6nUetLR1FD,6,6,495,4.166666666666667,0.983192080250175,5,6,0
eseBJEps1FpbKbmt,7,7,1020,1.7142857142857142,1.1126972805283735,7,7,0
esl6lwvXvDk201YB,38,38,2514,3.5,1.5022505639062866,24,38,0
esnQ8pV1GuvlsMZM,6,6,983,3.0,2.1908902300206647,6,6,0
esq1WDtbSDwwSP5x,39,38,2774,2.9743589743589745,1.5472756956252511,22,39,0
esqXYNDjKFxlTicX,9,9,1071,3.111111111111111,1.1666666666666667,8,9,0
